501,4,"*with Mart?n Fierro and Joe Ellis on horns Doug Sahm opened"
502,1,"11-14-73 San Diego Sports Arena/, San Diego/, Ca. (Wed)"
502,2,"1: Big RxR Blues/, Jack Straw/, Sugaree/, Mexicali/, H. C. Sunshine/, B. T. Wind/, Cumberland/, Row Jimmy/, Race Is On/, B. E. Women/, BIODTL/, Tennessee Jed/, El Paso/, China Cat> I Know You Rider/, Around"
502,3,"2: Truckin> Other One> Big River> Other One> Eyes> Other One> Wharf Rat/, Me & My Uncle/, GDTRFB> Saturday Night"
503,1,"11-20-73 Denver Coliseum/, Denver/, Co. (Tue)"
503,2,"1: Ramble On/, Mexicali/, Don't Ease/, B. T. Wind/, To Lay Me Down/, Race Is On/, TLEO/, Bobby McGee/, Tennessee Jed/, Big River/, Row Jimmy/, WRS Prelude> WRS Part 1> Let It Grow/, Casey Jones"
503,3,"2: Promised> Bertha> Greatest/, Half Step> Dire Wolf/, L. L. Rain/, China Cat> I Know You Rider/, Truckin> Other One> Mind Left Body Jam> Stella Blue> Sugar Magnolia E: Uncle John"
503,4,"last /""Dire Wolf/"": 10-19-72 [81]"
504,1,"11-25-73 Feyline Field/, Tempe/, Az. (Sun)"
504,2,"1: Promised/, Sugaree/, BIODTL/, Don't Ease/, B. T. Wind/, Tennessee Jed/, Mexicali/, China Cat> I Know You Rider/, Big River/, Row Jimmy/, Me & My Uncle/, B. E. Women/, Playin"
504,3,"2: Around/, Eyes> WRS Prelude> WRS Part 1> Let It Grow/, Casey Jones/, Sugar Magnolia> GDTRFB> Saturday Night E: We Bid You Goodnight"
505,1,"12-06-73 Cleveland Convention Center/, Cleveland/, Oh. (Thu)"
505,2,"1: Bertha/, Mexicali/, Loser/, B. T. Wind/, TLEO/, BIODTL/, Deal/, El Paso/, Row Jimmy/, Greatest/, China Cat> I Know You Rider/, Around"
505,3,"2: Ramble On/, Me & My Uncle/, H. C. Sunshine/, Big River/, Dark Star> Eyes> Stella Blue> Sugar Magnolia"
506,1,"12-12-73 The Omni/, Atlanta/, Ga. (Wed)"
506,2,"1: Promised/, Sugaree/, Mexicali/, Tennessee Jed/, Jack Straw/, Don't Ease/, L. L. Rain/, TLEO/, El Paso/, Peggy-O/, BIODTL/, B. E. Women/, Big River/, Deal/, Playin"
506,3,"2: Half Step> Bobby McGee/, China Cat> I Know You Rider/, Greatest/, Row Jimmy/, WRS Prelude> WRS Part 1> Let It Grow/, Wharf Rat> Me & My Uncle/, Eyes> Morning Dew/, Sugar Magnolia E: Casey Jones"
506,4,"sound check: /""Rip It Up/,/"" /""Blue Suede Shoes/,/"" /""Peggy-O/,/"" /""Jack Straw/,/"" /""Cumberland/,/"" /""30 Days/"""
507,1,"12-18-73 Curtis Hixon Convention Hall/, Tampa/, Fl. (Tue)"
507,2,"1: Tennessee Jed/, Me & My Uncle/, Don't Ease/, L. L. Rain/, TLEO/, Bobby McGee/, B. E. Women/, BIODTL> Peggy-O/, El Paso/, Deal/, Jack Straw/, China Cat> I Know You Rider"
507,3,"2: Promised> Bertha> Greatest/, Row Jimmy/, WRS Prelude> WRS Part 1> Let It Grow> Dark Star> Drums> Eyes> Wharf Rat> Sugar Magnolia E: Uncle John"
508,1,"02-23-74 Winterland Arena/, San Francisco/, Ca. (Sat)"
508,2,"1: Around/, Dire Wolf/, Bobby McGee/, Sugaree/, Mexicali/, H. C. Sunshine/, BIODTL/, Ship Of Fools/, Jack Straw/, Deal/, Promised> Bertha> Greatest"
508,3,"2: Row Jimmy/, WRS Prelude> WRS Part 1> Let It Grow> Stella Blue/, Big River/, Ramble On/, Me & My Uncle/, He's Gone> Truckin> Drums> Other One> Eyes/, Saturday Night"
508,4,"E1: Casey Jones E2: Johnny B. Goode> We Bid You Goodnight"
508,5,"/""Slipknot/"" intro in /""Other One/"""
509,1,"05-14-74 Adams Field House/, U. of Montana/, Missoula/, Mt. (Tue)"
509,2,"1: Bertha/, Me & My Uncle/, Loser/, B. T. Wind/, Scarlet> Roses/, Jack Straw/, Tennessee Jed/, Deal/, Big River/, B. E. Women/, Playin"
509,3,"2: U. S. Blues/, El Paso/, Row Jimmy/, WRS Prelude> WRS Part 1> Let It Grow> Dark Star> China Doll/, Promised/, NFA> GDTRFB E: Saturday Night"
509,4,"/""Beer Barrel Polka/"" tuning before /""Deal/"""
510,1,"05-17-74 P.N.E. Coliseum/, Vancouver/, B.C./, Canada (Fri)"
510,2,"1: Promised/, Deal/, Race Is On/, Ramble On/, Jack Straw/, Dire Wolf/, BIODTL/, Loose Lucy/, Big River/, Roses/, Mexicali/, Row Jimmy/, Playin"
510,3,"2: U. S. Blues/, Me & My Uncle/, Ship Of Fools/, Money Money/, China Cat> I Know You Rider/, Greatest/, Sugaree/, Truckin> Nobody's Fault> Eyes> China Doll/, Sugar Magnolia"
510,4,"first /""Money Money/"""
511,1,"07-27-74 Roanoke Civic Center/, Roanoke/, Va. (Sat)"
511,2,"1: Bertha/, Mexicali/, Row Jimmy/, Jack Straw/, Half Step> Roses/, Bobby McGee/, Tennessee Jed/, Playin"
511,3,"1.5: Phil & Ned"
511,4,"2: China Cat> I Know You Rider/, Me & My Uncle/, Ramble On/, Big River/, U. S. Blues> Promised/, Brokedown/, NFA> GDTRFB> Johnny B. Goode E: Eyes"
512,1,"09-11-74 Alexandra Palace/, London/, England (Wed)"
512,2,"1: Scarlet/, Mexicali/, B. E. Women**/, BIODTL/, Sugaree/, Jack Straw/, Row Jimmy/, Bobby McGee/, Tennessee Jed/, Big River/, Roses/, Playin"
512,3,"2: Phil & Ned> Eyes> Space> Wharf Rat> Space"
512,4,"3: Around/, Ship Of Fools/, GDTRFB> Sugar Magnolia E: U. S. Blues"
512,5,"*with Ned Lagin on electric piano **appears on /""Dick's Picks Vol 7/""Mickey Hart's 31st birthday"
513,1,"10-16-74 Winterland Arena/, San Francisco/, Ca. (Wed)"
513,2,"1: Bertha/, Jack Straw/, Deal/, Mexicali/, Roses/, BIODTL/, Scarlet/, Bobby McGee/, Tennessee Jed/, Cumberland/, Row Jimmy/, Playin"
513,3,"2: Phil & Ned> Space> Wharf Rat> Space> Eyes/, Big River/, Ship Of Fools/, Truckin> GDTRFB> Uncle John/, Johnny B. Goode E: U. S. Blues"
513,4,"Bob Weir's 27th birthday - birthday celebration before the encore"
514,1,"08-02-76 Colt Park/, Hartford/, Ct. (Mon)"
514,2,"1: Promised/, Half Step/, Mama Tried/, Deal/, Cassidy/, Tennessee Jed/, Big River/, B. E. Women/, Minglewood/, TLEO/, L. L. Rain/, Loser/, Lazy Lightning> Supplication"
514,3,"2: Might As Well> Samson/, Candyman/, Playin> Wharf Rat> Drums> GDTRFB> Playin> Around E1: U. S. Blues E2: Sugar Magnolia"
515,1,"08-04-76 Roosevelt Stadium/, Jersey City/, N.J. (Wed)"
515,2,"1: Sugaree/, Minglewood/, Row Jimmy/, Big River/, Loser/, L. L. Rain/, TLEO> Music/, Scarlet"
515,3,"2: Help> Slipknot> Franklin's> Dancin> Wheel> Samson/, Roses/, NFA> Drums> Other One> Ship Of Fools/, Sugar Magnolia E: Johnny B. Goode"
516,1,"09-23-76 Cameron Indoor Stadium/, Duke U./, Durham/, N.C. (Thu)"
516,2,"1: Half Step/, Minglewood/, Ramble On/, Cassidy/, B. E. Women/, Lazy Lightning> Supplication/, Crazy Fingers> El Paso/, Roses/, Music"
516,3,"2: Help> Slipknot> Franklin's/, L. L. Rain/, Eyes> Samson/, High Time/, Dancin> Wharf Rat> Drums> Other One> Morning Dew"
517,1,"09-25-76 Capital Centre/, Landover/, Md. (Sat)"
517,2,"1: Bertha/, Minglewood/, Ramble On/, Cassidy/, B. E. Women/, Mama Tried/, Peggy-O/, All Over Now/, Loser/, Let It Grow/, Sugaree"
517,3,"2: Lazy Lightning> Supplication/, Half Step/, Dancin> Cosmic Charlie/, Scarlet/, St. Stephen> NFA> Drums> St. Stephen> Sugar Magnolia"
517,4,"sound check: /""All Over Now/"" - last /""All Over Now/"": 11-20-70 [326] - final /""Cosmic Charlie/"""
518,1,"09-28-76 Onondaga County War Memorial/, Syracuse/, N.Y. (Tue)"
518,2,"1: Cold Rain/, Big River/, Bertha/, Cassidy/, Tennessee Jed/, Minglewood/, Candyman/, All Over Now/, FOTD/, Let It Grow> GDTRFB"
518,3,"2: Playin> Wheel> Samson> Jam> Comes A Time> Drums> Eyes> Dancin> Playin E: Johnny B. Goode"
519,1,"09-30-76 St. John Arena/, Columbus/, Oh. (Thu)"
519,2,"1: Music/, Sugaree/, Minglewood/, Ramble On/, L. L. Rain/, Peggy-O/, El Paso/, Crazy Fingers> All Over Now/, Scarlet"
519,3,"2: Lazy Lightning> Supplication/, Roses/, Samson/, St. Stephen> NFA> Drums> Wharf Rat> NFA> St. Stephen> Around E: Morning Dew"
519,4,"this show was originally booked for the Mershon Auditorium at Ohio State U./, but was moved to the larger arena (capacity 12/,376 for basketball) three blocks away"
520,1,"10-03-76 Cobo Arena/, Detroit/, Mi. (Sun)"
520,2,"1: Sugaree/, Minglewood/, Ramble On/, L. L. Rain/, Loser/, El Paso/, Scarlet/, Music"
520,3,"2: Samson/, Roses/, Playin> Drums> Wheel> Good Lovin> Jam> Comes A Time> Dancin> NFA> Dancin> Around"
520,4,"/""China Cat/"" jam during /""NFA/"""
521,1,"10-10-76 Oakland Coliseum Stadium/, Oakland/, Ca. (Sun)"
521,2,"1: Might As Well/, Mama Tried/, Ramble On/, Cassidy/, Deal/, El Paso/, Loser/, Promised/, FOTD/, Dancin> Wharf Rat> Dancin"
521,3,"2: Samson/, B. E. Women/, Playin> Drums> Wheel> Playin> Other One> Stella Blue> Playin> Sugar Magnolia E: Johnny B. Goode"
521,4,"/""Day On The Green #9/"" - billing: The Who; GD - 11:00 AM"
522,1,"03-20-77 Winterland Arena/, San Francisco/, Ca. (Sun)"
522,2,"1: Minglewood/, Ramble On/, El Paso/, Deal/, Cassidy/, Peggy-O/, BIODTL/, B. E. Women/, Estimated/, Scarlet"
522,3,"2: Samson/, Row Jimmy/, Promised/, St. Stephen> Other One> Stella Blue/, Around"
522,4,"E1: U. S. Blues E2: Terrapin*"
522,5,"*broadcast on King Biscuit Flour Hour"
523,1,"04-26-77 Capitol Theatre/, Passaic/, N.J. (Tue)"
523,2,"1: Bertha/, Me & My Uncle/, Roses/, Cassidy/, Tennessee Jed/, Big River/, FOTD/, Estimated/, Deal"
523,3,"2: Good Lovin/, Half Step/, Dancin> Eyes> Samson/, Stella Blue/, Sugar Magnolia"
524,1,"04-27-77 Capitol Theatre/, Passaic/, N.J. (Wed)"
524,2,"1: Promised/, Half Step/, L. L. Rain/, Sugaree/, El Paso/, Row Jimmy/, Minglewood/, Loser/, Music"
524,3,"2: Estimated/, Scarlet> Fire> Good Lovin/, Ramble On/, Samson/, Terrapin> Morning Dew"
524,4,"E: Johnny B. Goode"
524,5,"FM broadcast WNEW-New York"
525,1,"05-04-77 The Palladium/, New York/, N.Y. (Wed)"
525,2,"1: Half Step> Big River/, TLEO/, Minglewood/, Roses/, Cassidy/, Deal/, L. L. Rain/, B. E. Women/, Dancin"
525,3,"2: Estimated/, Scarlet> Fire/, Terrapin> Playin> Comes A Time> Playin"
526,1,"05-21-77 Lakeland Civic Center Arena/, Lakeland/, Fl. (Sat)"
526,2,"1: Bertha/, Me & My Uncle/, TLEO/, Cassidy/, Jack A Roe/, Jack Straw/, Tennessee Jed/, Minglewood/, Row Jimmy/, Passenger/, Scarlet> Fire"
526,3,"2: Samson/, B. E. Women/, Estimated> He's Gone> Drums> Other One> Comes A Time> St. Stephen> NFA> St. Stephen> Saturday Night E: U. S. Blues"
527,1,"05-28-77 Hartford Civic Center/, Hartford/, Ct. (Sat)"
527,2,"1: Bertha> Good Lovin> Sugaree/, Jack Straw/, Row Jimmy/, Minglewood/, Candyman/, Passenger/, B. E. Women/, Promised"
527,3,"2: Samson/, Tennessee Jed/, Estimated> Playin> Terrapin> NFA> Wharf Rat> Playin/, Saturday Night"
527,4,"E: U. S. Blues"
528,1,"06-07-77 Winterland Arena/, San Francisco/, Ca. (Tue)"
528,2,"1: Bertha/, Jack Straw/, Tennessee Jed/, L. L. Rain/, Peggy-O/, El Paso/, FOTD/, Music"
528,3,"2: Scarlet> Fire> Good Lovin/, Candyman/, Estimated> He's Gone> Drums> Samson/, Terrapin> Morning Dew> Around E1: Uncle John E2: U. S. Blues"
528,4,"/""Funiculi Funicula/"" tuning before /""El Paso/"" - /""Jingle Bells/"" tuning before /""Scarlet/"""
529,1,"06-08-77 Winterland Arena/, San Francisco/, Ca. (Wed)"
529,2,"1: Minglewood/, Sugaree/, Mexicali/, Row Jimmy/, Passenger/, Sunrise/, B. E. Women/, All Over Now/, Jack A Roe/, Lazy Lightning> Supplication"
529,3,"2: Bertha> Good Lovin/, Ramble On/, Estimated> Eyes> Drums> Other One> Wharf Rat> NFA> GDTRFB> Johnny B. Goode E: Brokedown"
530,1,"10-01-77 Paramount Theater/, Portland/, Or. (Sat)"
530,2,"1: Promised/, TLEO/, Mexicali/, Dire Wolf/, Cassidy/, Deal/, Passenger/, Tennessee Jed/, Minglewood/, Peggy-O/, Music"
530,3,"2: Bertha> Good Lovin/, Roses/, Estimated> Eyes> Dancin> Drums> NFA> Black Peter> Around"
530,4,"last /""Black Peter/"": 10-19-74 [85]"
531,1,"10-14-77 Hofheinz Pavilion/, Houston/, Tx. (Fri)"
531,2,"1: Jack Straw/, Half Step> El Paso/, B. E. Women/, Minglewood/, Loser/, Passenger/, FOTD/, Me & My Uncle/, Tennessee Jed/, Music"
531,3,"2: Bertha> Good Lovin/, Candyman/, Playin> Drums> Wheel> Wharf Rat> Around E: Brokedown> Playin"
532,1,"10-15-77 Moody Coliseum/, S.M.U./, Dallas/, Tx. (Sat)"
532,2,"1: Bertha> Good Lovin/, TLEO/, Mama Tried> Big River/, Ramble On/, L. L. Rain/, Peggy-O/, Let It Grow"
532,3,"2: Samson/, Sunrise/, Terrapin> St. Stephen> NFA> Stella Blue> Sugar Magnolia E: Truckin> Saturday Night"
533,1,"10-30-77 Assembly Hall/, Indiana U./, Bloomington/, In. (Sun)"
533,2,"1: Minglewood/, TLEO/, Mama Tried> Me & My Uncle/, Tennessee Jed/, Passenger/, Candyman/, Lazy Lightning> Supplication/, Deal"
533,3,"2: Samson/, Peggy-O/, Playin> Other One> Drums> Wheel> Wharf Rat> Playin E: Johnny B. Goode"
534,1,"12-29-77 Winterland Arena/, San Francisco/, Ca. (Thu)"
534,2,"1: Jack Straw*/, TLEO*/, Mama Tried*/, Loser*/, L. L. Rain*/, Tennessee Jed*/, Minglewood*/, Sugaree*/, Promised*"
534,3,"2: Bertha*> Good Lovin*/, Roses/, Sunrise/, Playin*> China Cat*> I Know You Rider*> China Doll*> Playin*> Drums*> NFA*> Playin* E1: Terrapin* E2: Johnny B. Goode*"
534,4,"*appears on /""Dick's Picks Vol 10/""sound check: /""China Cat/""> /""I Know You Rider/"" - last /""China Cat> I Know You Rider/"": 10-20-74 [103]"
535,1,"01-08-78 Golden Hall/, Community Concourse/, San Diego/, Ca. (Sun)"
535,2,"1: Jack Straw/, Mama Tried> Big River/, Sunrise/, All Over Now/, L. L. Rain/, Lazy Lightning> Supplication"
535,3,"2: Samson/, Good Lovin/, Estimated> Drums> Other One> Truckin> Sugar Magnolia E: Johnny B. Goode"
535,4,"no Garcia vocals due to extreme laryngitis"
536,1,"01-11-78 Shrine Auditorium/, Los Angeles/, Ca. (Wed)"
536,2,"1: Minglewood/, Dire Wolf/, L. L. Rain/, TLEO/, Big River> El Paso/, B. E. Women/, Let It Grow"
536,3,"2: Samson/, Sunrise/, Terrapin> Playin> Drums> St. Stephen> NFA> Playin E: Passenger"
537,1,"01-31-78 Uptown Theatre/, Chicago/, Il. (Tue)"
537,2,"1: Half Step/, Passenger/, Tennessee Jed/, El Paso/, Candyman/, Minglewood/, TLEO/, Let It Grow"
537,3,"2: Scarlet> Fire/, Samson/, Terrapin> Playin> Drums> Black Peter> Truckin> Good Lovin"
538,1,"05-07-78 Field House/, Rensselaer Polytechnic/, Troy/, N.Y. (Sun)"
538,2,"1: Jack Straw/, Dire Wolf/, Mexicali> Mama Tried/, Tennessee Jed/, All Over Now/, FOTD/, Passenger/, B. E. Women/, Music"
538,3,"2: Scarlet> Fire/, Estimated> He's Gone> Drumz> Iko Iko> Other One> Black Peter> Around E: U. S. Blues"
538,4,"/""Funiculi Funicula/"" tuning before /""Mexicali/"" - Bill Kreutzmann's 32nd birthday"
539,1,"05-16-78 Uptown Theatre/, Chicago/, Il. (Tue)"
539,2,"1: Jack Straw/, Dire Wolf/, Mexicali> Mama Tried/, Peggy-O/, Cassidy/, Row Jimmy/, Passenger/, B. E. Women/, Music"
539,3,"2: Scarlet> Fire/, El Paso/, Ship Of Fools/, Estimated> He's Gone> Drumz> Comes A Time> Sugar Magnolia E: Johnny B. Goode"
539,4,"last /""Comes A Time/"": 05-21-77 [73]"
540,1,"06-04-78 Campus Stadium/, U.C.S.B./, Santa Barbara/, Ca. (Sun)"
540,2,"1: Bertha> Good Lovin/, Dire Wolf/, Me & My Uncle> Big River/, B. E. Women/, L. L. Rain/, Tennessee Jed/, Jack Straw"
540,3,"2: Samson/, Ship Of Fools/, Estimated> Eyes> Drumz> NFA> Nobody's Jam> NFA> GDTRFB> Around E1: U. S. Blues E2: Sugar Magnolia"
540,4,"afternoon concert - The Dead did a sound check of Iko Iko the day before - last /""Nobody's Jam/"": 07-21-74 [166] - billing: GD; Warren Zevon; Elvin Bishop; Wah-Koo"
541,1,"10-17-78 Winterland Arena/, San Francisco/, Ca. (Tue)"
541,2,"1: Promised/, FOTD/, Mama Tried> Mexicali/, Tennessee Jed/, Miracle/, Stagger Lee/, Jack Straw"
541,3,"2: Scarlet> Fire/, Estimated> Eyes> Drumz> World To Give> Around E: U. S. Blues"
541,4,"/""From Egypt With Love/"""
542,1,"10-18-78 Winterland Arena/, San Francisco/, Ca. (Wed)"
542,2,"1: Sugaree/, Me & My Uncle> Big River/, Peggy-O/, L. L. Rain/, Stagger Lee/, Minglewood/, Candyman/, Music"
542,3,"2: Bertha> Good Lovin/, Heart Of Me/, Ship Of Fools/, Samson/, Terrapin> Playin> Drumz*> Mojo Jam> Wharf Rat> Truckin E: Miracle"
542,4,"*with Lee Oskar first /""Mojo Jam/"" - /""Mojo Jam/"" contains /""Mind Left Body Jam/"" theme - /""From Egypt With Love/"""
543,1,"11-18-78 Uptown Theatre/, Chicago/, Il. (Sat)"
543,2,"1: Jack Straw/, Candyman/, Me & My Uncle> Big River/, Sugaree/, El Paso/, Stagger Lee/, All Over Now/, Heart Of Me/, Music"
543,3,"2: Scarlet> Fire/, Miracle> He's Gone> Other One> Drumz> Wharf Rat> Sugar Magnolia E: Saturday Night"
544,1,"12-30-78 Pauley Pavilion/, U.C.L.A./, Los Angeles/, Ca. (Sat)"
544,2,"1: Jack Straw/, TLEO/, Mama Tried> Mexicali/, Loser/, L. L. Rain/, Stagger Lee/, Passenger/, Tennessee Jed/, Minglewood/, Sugaree/, Promised"
544,3,"2: Miracle> Bertha> Good Lovin/, Scarlet> Fire/, Playin> Shakedown> Drumz> Ollin Arageed*> St. Stephen> NFA> GDTRFB> Around** E: Saturday Night"
544,4,"*with Hamza El-Din **with Lee Oskarlast /""St. Stephen/"": 01-22-78 [68]"
545,1,"01-08-79 Madison Square Garden/, New York/, N.Y. (Mon)"
545,2,"1: Half Step> Franklin's/, Minglewood/, Candyman/, Me & My Uncle> Big River/, FOTD/, All Over Now/, B. E. Women/, Lazy Lightning> Supplication"
545,3,"2: Scarlet> Fire/, Samson/, Terrapin> Playin> Drumz> Other One> Wharf Rat> Good Lovin E: U. S. Blues"
546,1,"01-17-79 Veterans Memorial Coliseum/, New Haven/, Ct. (Wed)"
546,2,"1: Shakedown/, Me & My Uncle> Big River/, Peggy-O/, BIODTL/, Stagger Lee/, Minglewood/, B. E. Women/, Heart Of Me/, Miracle"
546,3,"2: Scarlet> Fire/, Estimated> Eyes> Drumz> NFA> Black Peter> Around> Good Lovin E: Casey Jones"
547,1,"01-20-79 Shea's Buffalo Theatre/, Buffalo/, N.Y. (Sat)"
547,2,"1: Promised/, Sugaree/, El Paso/, Peggy-O/, All Over Now/, Jack A Roe/, Minglewood/, Stagger Lee/, Jack Straw"
547,3,"2: Miracle> Bertha> Good Lovin/, Loser/, Estimated> Other One> Drumz> Other One> Dark Star> NFA> Sugar Magnolia E: Saturday Night"
547,4,"Donna was absent"
548,1,"05-08-79 Recreation Hall/, Penn. State U./, State College/, Pa. (Tue)"
548,2,"1: Promised/, TLEO/, Mama Tried> Mexicali/, B. E. Women/, All Over Now/, Row Jimmy/, El Paso/, Stagger Lee/, Lazy Lightning> Supplication> Deal"
548,3,"2: Scarlet> Fire/, Samson/, Terrapin> Playin> Drumz> Other One> China Doll> Playin> Good Lovin E: Shakedown"
548,4,"last /""China Doll/"": 12-29-77 [108] - sound check: China Doll (2x))*"
549,1,"05-09-79 Broome County Arena/, Binghamton/, N.Y. (Wed)"
549,2,"1: Sugaree/, Me & My Uncle/, Loser/, Minglewood/, FOTD/, L. L. Rain/, Stagger Lee/, Jack Straw"
549,3,"2: China Cat> I Know You Rider/, He's Gone> Truckin> Drumz> Wharf Rat> Sugar Magnolia E: Johnny B. Goode"
549,4,"/""Around/"" intro before /""Sugar Magnolia/"""
550,1,"05-11-79 Billerica Forum/, Billerica/, Ma. (Fri)"
550,2,"1: Half Step> Franklin's/, Mama Tried> Mexicali/, Peggy-O/, All Over Now/, B. E. Women/, Lazy Lightning> Supplication"
550,3,"2: Shakedown/, Passenger/, Ship Of Fools/, Estimated> Eyes> Drumz> Black Peter> Miracle> Bertha> Good Lovin"
551,1,"10-28-79 Cape Cod Coliseum/, South Yarmouth/, Ma. (Sun)"
551,2,"1: Half Step> Franklin's/, Mama Tried> Mexicali/, Althea/, Passenger/, Ramble On/, Music"
551,3,"2: China Cat> I Know You Rider/, Samson/, Ship Of Fools> Playin> Drumz> Stella Blue> Sugar Magnolia E: U. S. Blues"
552,1,"11-01-79 Nassau Veterans Memorial Coliseum/, Uniondale/, N.Y. (Thu)"
552,2,"1: Jack Straw/, TLEO/, Mama Tried> Mexicali/, Peggy-O/, Minglewood/, Candyman/, L. L. Rain/, Don't Ease/, Easy To Love You/, Promised"
552,3,"2: Scarlet> Fire/, Samson/, Terrapin> Playin> Drumz> Black Peter> Good Lovin E: U. S. Blues"
553,1,"11-06-79 The Spectrum/, Philadelphia/, Pa. (Tue)"
553,2,"1: Alabama> Promised/, Tennessee Jed/, Me & My Uncle> Mexicali/, Candyman/, Easy To Love You/, L. L. Rain/, Jack A Roe/, Jack Straw> Deal"
553,3,"2: Terrapin> Playin> Drumz> Black Peter> Good Lovin E: U. S. Blues"
554,1,"01-13-80 Oakland Coliseum Arena/, Oakland/, Ca. (Sun)"
554,2,"Jack Straw> Franklin's/, Minglewood/, Tennessee Jed> L. L. Rain> Don't Ease/, Playin> Drumz> NFA*> Sugar Magnolia* E: U. S. Blues**"
554,3,"*with John Cipollina and Carlos Santana **with Greg ErricoCambodian refugee benefit - FM broadcast KSAN-San Francisco - also: Jefferson Starship; Joan Baez; Beach Boys; Santana solo - /""Amazing Grace/"" with Joan Baez/, GD and the Beach Boys followed /""U. S. Blues/"""
555,1,"05-10-80 Hartford Civic Center/, Hartford/, Ct. (Sat)"
555,2,"1: Minglewood/, Peggy-O/, Mexicali> El Paso/, Althea/, Passenger/, Far From Me/, Sailor> Saint> Deal"
555,3,"2: China Cat> I Know You Rider/, Stranger> Comes A Time> Estimated> He's Gone> Uncle John> Drumz> NFA> Sugar Magnolia E: Alabama> Saturday Night"
555,4,"last /""Comes A Time/"": 02-09-79 [71]"
556,1,"05-14-80 Nassau Veterans Memorial Coliseum/, Uniondale/, N.Y. (Wed)"
556,2,"1: Alabama> Promised/, Candyman/, Mexicali> El Paso/, Tennessee Jed/, Let It Grow> Althea/, Easy To Love You> Music"
556,3,"2: Stranger> Sugaree/, Sailor> Saint> Comes A Time> Other One> Drumz> Black Peter> Around> Johnny B. Goode E: Don't Ease"
557,1,"05-16-80 Nassau Veterans Memorial Coliseum/, Uniondale/, N.Y. (Fri)"
557,2,"1: Alabama> Promised/, High Time/, Me & My Uncle> Big River/, Row Jimmy/, Minglewood/, Ramble On/, L. L. Rain/, China Cat> I Know You Rider"
557,3,"2: Stranger> Althea> Sailor> Saint> Eyes> Drumz> Truckin> Morning Dew> Around> Johnny B. Goode E: Brokedown"
558,1,"05-31-80 Metropolitan Center/, Minneapolis/, Mn. (Sat)"
558,2,"1: Alabama> Promised/, Peggy-O/, Cassidy/, Loser/, Minglewood/, Far From Me/, Althea> L. L. Rain> Deal"
558,3,"2: Stranger/, Ship Of Fools/, Sailor> Saint> Wharf Rat> Other One> Drumz> Miracle> Bertha> Sugar Magnolia E1: U. S. Blues E2: Brokedown"
559,1,"06-08-80 Folsom Field/, University of Colorado/, Boulder/, Co. (Sun)"
559,2,"1: Uncle John> Playin> Uncle John/, Me & My Uncle> Mexicali/, Tennessee Jed/, Samson/, Easy To Love You> Althea> L. L. Rain> Deal"
559,3,"2: Stranger/, Ship Of Fools/, Estimated> Eyes> Drumz> Saint> Black Peter> Sugar Magnolia E: Alabama> Brokedown"
559,4,"official 15th anniversary celebration - also: Warren Zevon"
560,1,"06-20-80 West High Auditorium/, Anchorage/, Ak. (Fri)"
560,2,"1: Jack Straw> Franklin's> Mama Tried> Mexicali/, FOTD/, Let It Grow> Althea/, Easy To Love You/, Sailor> Saint> Deal"
560,3,"2: Alabama> Greatest/, Ship Of Fools/, Estimated> Other One> Drumz> NFA> Black Peter> Around> Johnny B. Goode E: Don't Ease"
561,1,"09-25-80 Warfield Theater/, San Francisco/, Ca. (Thu)"
561,2,"Acoustic: Bird Song/, All Around This World/, Dark Hollow/, Rosalie McFall/, Monkey & Engineer/, Roses/, Jack A Roe/, Ain't No Lie> Ripple"
561,3,"Electric-1: Alabama> Greatest/, FOTD/, Mama Tried> Mexicali/, Loser/, Rooster/, Althea/, Jack Straw/, Deal"
561,4,"Electric-2: China Cat> I Know You Rider/, Samson/, Ship Of Fools/, Playin> Drumz> Wharf Rat> Around> Good Lovin E: U. S. Blues"
561,5,"first /""Ain't No Lie/"" - last /""All Around This World/"": 02-14-70 [706] - last /""Bird Song/"": 09-15-73 [382] - last /""Dark Hollow/"": 04-29-71 [550] - last /""Monkey & Engineer/"": 12-31-70 [589] - last /""Ripple/"": 04-29-71 [550] - last /""Rosalie McFall/"": 11-08-70 [609] - last /""Roses/"": 01-12-79 [118]"
562,1,"09-26-80 Warfield Theater/, San Francisco/, Ca. (Fri)"
562,2,"Acoustic: To Lay Me Down/, On The Road Again/, All Around This World/, Dark Hollow/, Rosalie McFall/, Bird Song/, Cassidy/, China Doll> Ripple"
562,3,"Electric-1: Stranger/, Sugaree/, Me & My Uncle> Big River/, Peggy-O/, Minglewood/, Candyman/, L. L. Rain/, Tennessee Jed> Sailor> Saint"
562,4,"Electric-2: Scarlet> Fire/, Estimated> Eyes> Drumz> NFA> Black Peter> Sugar Magnolia E: Brokedown"
562,5,"last /""China Doll/"": 05-08-79 [99] - last /""On The Road Again/"": 12-01-66 [1131] - last /""To Lay Me Down/"": 10-19-74 [311]"
563,1,"10-10-80 Warfield Theater/, San Francisco/, Ca. (Fri)"
563,2,"Acoustic: On The Road Again/, Roses/, Monkey & Engineer/, Jack A Roe/, Dark Hollow/, To Lay Me Down/, Heaven Help The Fool/, Bird Song> Ripple"
563,3,"Electric-1: Half Step> Franklin's/, Me & My Uncle> Big River/, Candyman/, BIODTL/, Row Jimmy/, Minglewood/, Althea> Jack Straw"
